"","GEOID","CSAFP","CBSAFP","NAME","NAMELSAD","LSAD","MEMI","MTFCC","ALAND","AWATER","INTPTLAT","INTPTLON","ENTRE","IMMIG","ImmiEnter","TOTAL","IMMIGRate","EntreRate","ImmigOwnEntreRate"
"129",33660,380,33660,"Mobile, AL","Mobile, AL Metro Area","M1",1,"G3110",3184121204,1073852495,30.6845725,-88.1965682,36,22,2,706,3.11614730878187,5.09915014164306,0.28328611898017
"130",24580,267,24580,"Green Bay, WI","Green Bay, WI Metro Area","M1",1,"G3110",4843697458,2534691724,44.4739612,-87.9959258,48,63,0,856,7.35981308411215,5.60747663551402,0
"131",21780,NA,21780,"Evansville, IN-KY","Evansville, IN-KY Metro Area","M1",1,"G3110",3793444395,125176173,38.0200703,-87.5861659,21,13,0,634,2.05047318611987,3.31230283911672,0
"132",33140,176,33140,"Michigan City-La Porte, IN","Michigan City-La Porte, IN Metro Area","M1",1,"G3110",1549659085,38675577,41.5490129,-86.7447386,12,4,0,422,0.947867298578199,2.8436018957346,0
"133",33860,NA,33860,"Montgomery, AL","Montgomery, AL Metro Area","M1",1,"G3110",7027037498,189733905,32.3656313,-86.4045848,40,27,0,791,3.4134007585335,5.05689001264223,0
"134",11500,NA,11500,"Anniston-Oxford-Jacksonville, AL","Anniston-Oxford-Jacksonville, AL Metro Area","M1",1,"G3110",1569245411,16568577,33.7717061,-85.8225133,19,21,0,769,2.73081924577373,2.47074122236671,0
"135",24340,266,24340,"Grand Rapids-Wyoming, MI","Grand Rapids-Wyoming, MI Metro Area","M1",1,"G3110",6914641979,2930476628,42.9786324,-85.8112082,134,139,29,2217,6.26973387460532,6.04420387911592,1.30807397383852
"136",31140,350,31140,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN Metro Area","M1",1,"G3110",9268040329,160362235,38.3352396,-85.6689414,148,269,4,3652,7.3658269441402,4.052573932092,0.109529025191676
"137",23060,258,23060,"Fort Wayne, IN","Fort Wayne, IN Metro Area","M1",1,"G3110",3524916106,18669917,41.0069993,-85.2164239,35,91,0,872,10.4357798165138,4.01376146788991,0
"138",30460,336,30460,"Lexington-Fayette, KY","Lexington-Fayette, KY Metro Area","M1",1,"G3110",3803528175,40707477,38.102844,-84.4385721,105,190,5,1885,10.079575596817,5.57029177718833,0.26525198938992
"139",10500,NA,10500,"Albany, GA","Albany, GA Metro Area","M1",1,"G3110",5005402344,65696221,31.5893026,-84.1749127,31,20,4,477,4.19287211740042,6.49895178197065,0.838574423480084
"140",11460,220,11460,"Ann Arbor, MI","Ann Arbor, MI Metro Area","M1",1,"G3110",1828433678,42623578,42.2523272,-83.8446336,28,45,4,648,6.94444444444444,4.32098765432099,0.617283950617284
"141",31420,356,31420,"Macon, GA","Macon, GA Metro Area","M1",1,"G3110",4461725312,38847900,32.8561967,-83.7143131,40,4,0,377,1.06100795755968,10.6100795755968,0
"142",22420,220,22420,"Flint, MI","Flint, MI Metro Area","M1",1,"G3110",1649729501,32693085,43.0210768,-83.7063718,53,31,8,890,3.48314606741573,5.95505617977528,0.898876404494382
"143",33780,220,33780,"Monroe, MI","Monroe, MI Metro Area","M1",1,"G3110",1422996308,338244021,41.916097,-83.4871059,30,22,5,587,3.74787052810903,5.11073253833049,0.851788756388416
"144",19820,220,19820,"Detroit-Warren-Dearborn, MI","Detroit-Warren-Dearborn, MI Metro Area","M1",1,"G3110",10072892006,897203024,42.7218478,-83.2008463,568,1377,121,9690,14.2105263157895,5.86171310629515,1.24871001031992
"145",11700,120,11700,"Asheville, NC","Asheville, NC Metro Area","M1",1,"G3110",5265357913,21779731,35.5956693,-82.6816145,77,52,7,810,6.41975308641975,9.50617283950617,0.864197530864197
"146",23540,264,23540,"Gainesville, FL","Gainesville, FL Metro Area","M1",1,"G3110",3172084250,257185419,29.6779808,-82.4799713,33,14,4,423,3.3096926713948,7.80141843971631,0.945626477541371
"147",24860,273,24860,"Greenville-Anderson-Mauldin, SC","Greenville-Anderson-Mauldin, SC Metro Area","M1",1,"G3110",7020898608,200411721,34.6837085,-82.4134227,76,183,19,1397,13.0994989262706,5.44022906227631,1.36005726556908
"148",25860,280,25860,"Hickory-Lenoir-Morganton, NC","Hickory-Lenoir-Morganton, NC Metro Area","M1",1,"G3110",4240788334,75209737,35.8146669,-81.4570667,48,28,0,490,5.71428571428571,9.79591836734694,0
"149",10420,184,10420,"Akron, OH","Akron, OH Metro Area","M1",1,"G3110",2331619578,62018442,41.1466395,-81.3501104,69,114,0,1603,7.11166562694947,4.30442919525889,0
"150",19660,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","M1",1,"G3110",4109094861,1079325613,29.1789002,-81.1890231,107,72,12,989,7.28008088978766,10.8190091001011,1.21334681496461
"151",33100,370,33100,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","M1",1,"G3110",13145453524,2749445492,26.1018281,-80.4787552,894,5462,451,11181,48.8507289151239,7.99570700295144,4.03362847688042
"152",21500,240,21500,"Erie, PA","Erie, PA Metro Area","M1",1,"G3110",2069952474,1965847842,42.1179519,-80.0963858,11,15,4,661,2.26928895612708,1.66414523449319,0.605143721633888
"153",24660,268,24660,"Greensboro-High Point, NC","Greensboro-High Point, NC Metro Area","M1",1,"G3110",5161864504,69081871,36.0252039,-79.7926333,128,186,30,1867,9.96250669523299,6.85591858596679,1.60685591858597
"154",31340,NA,31340,"Lynchburg, VA","Lynchburg, VA Metro Area","M1",1,"G3110",5491599067,68380853,37.3649258,-79.2166894,22,30,0,612,4.90196078431373,3.59477124183007,0
"155",20500,450,20500,"Durham-Chapel Hill, NC","Durham-Chapel Hill, NC Metro Area","M1",1,"G3110",4553919062,142312593,35.995536,-79.0969897,87,170,5,1295,13.1274131274131,6.71814671814672,0.386100386100386
"156",22180,246,22180,"Fayetteville, NC","Fayetteville, NC Metro Area","M1",1,"G3110",2701923062,19282163,35.0379563,-78.9822092,25,36,8,632,5.69620253164557,3.95569620253165,1.26582278481013
"157",25500,277,25500,"Harrisonburg, VA","Harrisonburg, VA Metro Area","M1",1,"G3110",2244174568,11270557,38.5075848,-78.8853213,76,62,8,528,11.7424242424242,14.3939393939394,1.51515151515152
"158",25180,548,25180,"Hagerstown-Martinsburg, MD-WV","Hagerstown-Martinsburg, MD-WV Metro Area","M1",1,"G3110",2017453322,25788393,39.5421519,-77.8997669,16,53,0,500,10.6,3.2,0
"159",25420,276,25420,"Harrisburg-Carlisle, PA","Harrisburg-Carlisle, PA Metro Area","M1",1,"G3110",4200960995,108892326,40.3359242,-77.0504748,70,115,0,1406,8.17923186344239,4.97866287339972,0
"160",20100,428,20100,"Dover, DE","Dover, DE Metro Area","M1",1,"G3110",1518565081,549102079,39.0970884,-75.5029819,139,172,31,2502,6.87450039968026,5.55555555555556,1.23900879296563
"161",10900,408,10900,"Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ Metro Area","M1",1,"G3110",3763879943,58581593,40.7893392,-75.398158,119,218,19,2427,8.98228265348166,4.90317264112073,0.782859497321796
"162",10580,104,10580,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY Metro Area","M1",1,"G3110",7282106737,172589034,42.7879202,-73.9423479,113,149,1,2155,6.91415313225058,5.24361948955916,0.0464037122969838
"163",25540,278,25540,"Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT Metro Area","M1",1,"G3110",3923052184,238346847,41.718601,-72.5739417,359,1024,50,6631,15.4426180063339,5.41396471120495,0.754034082340522
"164",12260,NA,12260,"Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC Metro Area","M1",1,"G3110",9015004609,262744093,33.4603713,-81.9828327,57,45,4,1164,3.8659793814433,4.89690721649485,0.343642611683849
"165",15980,162,15980,"Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL Metro Area","M1",1,"G3110",2031443679,1108606586,26.5516337,-81.8925086,64,195,8,1134,17.1957671957672,5.64373897707231,0.705467372134039
"166",15940,184,15940,"Canton-Massillon, OH","Canton-Massillon, OH Metro Area","M1",1,"G3110",2512120672,24803490,40.7110722,-81.2614743,46,37,4,917,4.03489640130862,5.01635768811341,0.436205016357688
"167",17900,192,17900,"Columbia, SC","Columbia, SC Metro Area","M1",1,"G3110",9590686398,339384218,34.084175,-81.0405973,90,156,7,2084,7.48560460652591,4.31861804222649,0.335892514395393
"168",13780,NA,13780,"Binghamton, NY","Binghamton, NY Metro Area","M1",1,"G3110",3171116711,36308390,42.1639276,-76.0229431,20,16,0,521,3.07101727447217,3.83877159309021,0
"169",28740,408,28740,"Kingston, NY","Kingston, NY Metro Area","M1",1,"G3110",2911755155,94599666,41.9472156,-74.2654583,51,44,4,512,8.59375,9.9609375,0.78125
"170",14740,500,14740,"Bremerton-Silverdale, WA","Bremerton-Silverdale, WA Metro Area","M1",1,"G3110",1022895431,442827362,47.6396874,-122.6496358,67,30,8,641,4.6801872074883,10.4524180967239,1.24804992199688
"171",13380,NA,13380,"Bellingham, WA","Bellingham, WA Metro Area","M1",1,"G3110",5456492712,1027129526,48.8426531,-121.8364325,50,74,16,570,12.9824561403509,8.7719298245614,2.80701754385965
"172",17020,NA,17020,"Chico, CA","Chico, CA Metro Area","M1",1,"G3110",4238422715,105325812,39.6659588,-121.6019188,45,59,0,527,11.1954459203036,8.53889943074004,0
"173",13460,140,13460,"Bend-Redmond, OR","Bend-Redmond, OR Metro Area","M1",1,"G3110",7817045489,94746122,43.9151181,-121.2255751,88,34,3,940,3.61702127659574,9.36170212765957,0.319148936170213
"174",12540,NA,12540,"Bakersfield, CA","Bakersfield, CA Metro Area","M1",1,"G3110",21061723516,79488735,35.3466288,-118.7295064,68,467,17,1570,29.7452229299363,4.3312101910828,1.0828025477707
"175",17660,518,17660,"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area","M1",1,"G3110",3222281604,185181742,47.6771129,-116.6949184,67,21,7,779,2.69576379974326,8.6007702182285,0.898587933247754
"176",14260,147,14260,"Boise City, ID","Boise City, ID Metro Area","M1",1,"G3110",30472933785,175397532,43.0066485,-116.1419089,346,507,22,4297,11.7989294856877,8.05212939259949,0.511985105887829
"177",29820,332,29820,"Las Vegas-Henderson-Paradise, NV","Las Vegas-Henderson-Paradise, NV Metro Area","M1",1,"G3110",20438834319,438841388,36.2142575,-115.013812,522,2676,160,10270,26.0564751703992,5.08276533592989,1.55793573515093
"178",13740,NA,13740,"Billings, MT","Billings, MT Metro Area","M1",1,"G3110",15165554419,78148377,45.7754535,-108.7278711,98,13,4,1091,1.19156736938588,8.98258478460128,0.366636113657195
"179",29740,238,29740,"Las Cruces, NM","Las Cruces, NM Metro Area","M1",1,"G3110",9862379062,17584926,32.3509119,-106.8321821,37,173,14,805,21.4906832298137,4.59627329192547,1.73913043478261
"180",14500,216,14500,"Boulder, CO","Boulder, CO Metro Area","M1",1,"G3110",1881212055,36592000,40.0949699,-105.3976911,230,164,10,1685,9.73293768545994,13.6498516320475,0.593471810089021
"181",17820,NA,17820,"Colorado Springs, CO","Colorado Springs, CO Metro Area","M1",1,"G3110",6951302281,12053395,38.8454651,-104.6385633,221,248,25,2802,8.85082084225553,7.88722341184868,0.892219842969308
"182",29700,NA,29700,"Laredo, TX","Laredo, TX Metro Area","M1",1,"G3110",8706200257,36536159,27.7607987,-99.3407518,16,276,9,603,45.771144278607,2.65339966832504,1.49253731343284
"183",30020,NA,30020,"Lawton, OK","Lawton, OK Metro Area","M1",1,"G3110",4408014204,61426399,34.5291104,-98.4309172,14,32,1,606,5.28052805280528,2.31023102310231,0.165016501650165
"184",28660,NA,28660,"Killeen-Temple, TX","Killeen-Temple, TX Metro Area","M1",1,"G3110",7293536095,110014155,31.2027301,-97.7896384,3,68,0,590,11.5254237288136,0.508474576271186,0
"185",12420,NA,12420,"Austin-Round Rock, TX","Austin-Round Rock, TX Metro Area","M1",1,"G3110",10933496832,151856267,30.2395128,-97.6912697,313,845,54,4087,20.6753119647663,7.65842916564717,1.32126253976022
"186",15180,154,15180,"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area","M1",1,"G3110",2307839892,998169935,26.1029227,-97.4789584,28,217,12,650,33.3846153846154,4.30769230769231,1.84615384615385
"187",18580,204,18580,"Corpus Christi, TX","Corpus Christi, TX Metro Area","M1",1,"G3110",4620109987,1599382636,27.8989315,-97.4012355,80,64,2,806,7.94044665012407,9.92555831265509,0.248138957816377
"188",19100,206,19100,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX Metro Area","M1",1,"G3110",24035191870,922063119,32.8225581,-97.0251332,825,3502,209,13812,25.3547639733565,5.97306689834926,1.51317694758181
"189",29940,312,29940,"Lawrence, KS","Lawrence, KS Metro Area","M1",1,"G3110",1180720703,48581683,38.8964154,-95.2909464,64,56,2,876,6.39269406392694,7.30593607305936,0.228310502283105
"190",28140,312,28140,"Kansas City, MO-KS","Kansas City, MO-KS Metro Area","M1",1,"G3110",18792678289,304085198,38.9318494,-94.4438241,467,690,38,7174,9.6180652355729,6.50961806523557,0.529690549205464
"191",27900,309,27900,"Joplin, MO","Joplin, MO Metro Area","M1",1,"G3110",3271758238,11950922,37.0555457,-94.3397364,33,33,5,588,5.61224489795918,5.61224489795918,0.850340136054422
"192",13140,NA,13140,"Beaumont-Port Arthur, TX","Beaumont-Port Arthur, TX Metro Area","M1",1,"G3110",7858904931,764353319,30.3478326,-94.1203707,36,92,1,833,11.0444177671068,4.32172869147659,0.120048019207683
"193",29340,NA,29340,"Lake Charles, LA","Lake Charles, LA Metro Area","M1",1,"G3110",6082764224,1767344271,29.9787547,-93.2532434,29,19,0,475,4,6.10526315789474,0
"194",17860,190,17860,"Columbia, MO","Columbia, MO Metro Area","M1",1,"G3110",1775513856,14289182,38.9898614,-92.3102022,16,16,1,416,3.84615384615385,3.84615384615385,0.240384615384615
"195",29180,318,29180,"Lafayette, LA","Lafayette, LA Metro Area","M1",1,"G3110",8828910403,2348844612,29.9577733,-92.0493498,81,25,2,1140,2.19298245614035,7.10526315789474,0.175438596491228
"196",26980,168,26980,"Iowa City, IA","Iowa City, IA Metro Area","M1",1,"G3110",3063678109,28948927,41.5178058,-91.6479303,90,103,5,1130,9.11504424778761,7.9646017699115,0.442477876106195
"197",16300,168,16300,"Cedar Rapids, IA","Cedar Rapids, IA Metro Area","M1",1,"G3110",5202686443,29083693,42.0856026,-91.6304799,62,56,0,1243,4.50522928399035,4.98793242156074,0
"198",29100,NA,29100,"La Crosse-Onalaska, WI-MN","La Crosse-Onalaska, WI-MN Metro Area","M1",1,"G3110",2599849332,116616524,43.7832461,-91.318743,64,17,0,826,2.05811138014528,7.74818401937046,0
"199",12940,NA,12940,"Baton Rouge, LA","Baton Rouge, LA Metro Area","M1",1,"G3110",10429567733,456494780,30.5708895,-91.134533,132,53,16,1742,3.04247990815155,7.57749712973594,0.918484500574053
"200",19340,209,19340,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL Metro Area","M1",1,"G3110",5878613363,114201813,41.3916799,-90.460076,92,58,4,1519,3.81830151415405,6.05661619486504,0.263331138907176
"201",27140,298,27140,"Jackson, MS","Jackson, MS Metro Area","M1",1,"G3110",12040471900,208508037,32.3160014,-90.2208402,83,63,8,1679,3.75223347230494,4.9434187016081,0.476474091721263
"202",27500,357,27500,"Janesville-Beloit, WI","Janesville-Beloit, WI Metro Area","M1",1,"G3110",1859887390,20681629,42.6698802,-89.0752844,34,14,0,712,1.96629213483146,4.7752808988764,0
"203",19500,NA,19500,"Decatur, IL","Decatur, IL Metro Area","M1",1,"G3110",1503973502,13409564,39.8602372,-88.9615288,14,10,0,488,2.04918032786885,2.86885245901639,0
"204",16580,NA,16580,"Champaign-Urbana, IL","Champaign-Urbana, IL Metro Area","M1",1,"G3110",4975458579,7928464,40.2344885,-88.2986226,31,77,4,800,9.625,3.875,0.5
"205",28100,176,28100,"Kankakee, IL","Kankakee, IL Metro Area","M1",1,"G3110",1752310524,12413735,41.1395105,-87.8611165,16,42,0,593,7.08263069139966,2.69814502529511,0
"206",16980,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","M1",1,"G3110",18640180253,6168195319,41.8235214,-87.8282967,1222,4523,371,21161,21.3742261707859,5.77477434903833,1.75322527290771
"207",19460,290,19460,"Decatur, AL","Decatur, AL Metro Area","M1",1,"G3110",3289381161,119693420,34.4893614,-87.0971469,30,27,1,571,4.72854640980736,5.25394045534151,0.175131348511384
"208",13820,142,13820,"Birmingham-Hoover, AL","Birmingham-Hoover, AL Metro Area","M1",1,"G3110",13675107149,232538326,33.4623718,-86.8143378,166,93,13,2839,3.27580133849947,5.84712927087002,0.457907713983797
"209",26620,290,26620,"Huntsville, AL","Huntsville, AL Metro Area","M1",1,"G3110",3526349956,151144361,34.7832617,-86.7348706,72,61,0,1026,5.94541910331384,7.01754385964912,0
"210",14020,144,14020,"Bloomington, IN","Bloomington, IN Metro Area","M1",1,"G3110",2019733549,50045972,39.2417362,-86.6717544,34,26,0,632,4.11392405063291,5.37974683544304,0
"211",14540,150,14540,"Bowling Green, KY","Bowling Green, KY Metro Area","M1",1,"G3110",4182605024,62139750,37.0468214,-86.3970677,20,32,4,244,13.1147540983607,8.19672131147541,1.63934426229508
"212",26900,294,26900,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Anderson, IN Metro Area","M1",1,"G3110",11153808785,88567120,39.7449323,-86.2045408,241,246,12,4074,6.03829160530191,5.91556210112911,0.294550810014728
"213",28020,310,28020,"Kalamazoo-Portage, MI","Kalamazoo-Portage, MI Metro Area","M1",1,"G3110",3030253787,1295530358,42.2688708,-86.0373725,36,46,0,781,5.8898847631242,4.60947503201024,0
"214",16860,174,16860,"Chattanooga, TN-GA","Chattanooga, TN-GA Metro Area","M1",1,"G3110",5410466556,126498051,35.0493612,-85.3611582,47,77,0,1114,6.91202872531418,4.21903052064632,0
"215",17980,194,17980,"Columbus, GA-AL","Columbus, GA-AL Metro Area","M1",1,"G3110",5014777653,61081469,32.4368358,-84.9008787,11,23,0,565,4.07079646017699,1.94690265486726,0
"216",29620,330,29620,"Lansing-East Lansing, MI","Lansing-East Lansing, MI Metro Area","M1",1,"G3110",4397041601,44017378,42.7136586,-84.6053717,50,92,1,992,9.2741935483871,5.04032258064516,0.100806451612903
"217",17140,178,17140,"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area","M1",1,"G3110",10788684057,192334753,39.0694579,-84.4271533,206,322,19,5103,6.31001371742112,4.03684107387811,0.372330001959632
"218",27100,NA,27100,"Jackson, MI","Jackson, MI Metro Area","M1",1,"G3110",1817308302,56538564,42.2484738,-84.4208679,27,4,0,545,0.73394495412844,4.95412844036697,0
"219",12060,122,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA Metro Area","M1",1,"G3110",22485809510,398427699,33.693728,-84.3999113,739,1983,243,11145,17.792732166891,6.63077613279498,2.18034993270525
"220",19380,212,19380,"Dayton, OH","Dayton, OH Metro Area","M1",1,"G3110",3320017376,21705383,39.8288538,-84.1418129,138,59,5,1733,3.40450086555107,7.96306982111945,0.288517022504328
"221",28940,314,28940,"Knoxville, TN","Knoxville, TN Metro Area","M1",1,"G3110",9066318482,386471845,36.0444622,-84.1361137,55,72,10,1220,5.9016393442623,4.50819672131148,0.819672131147541
"222",12020,122,12020,"Athens-Clarke County, GA","Athens-Clarke County, GA Metro Area","M1",1,"G3110",2654353088,26370977,33.943984,-83.2138965,26,40,0,346,11.5606936416185,7.51445086705202,0
"223",18140,198,18140,"Columbus, OH","Columbus, OH Metro Area","M1",1,"G3110",12423532141,138606167,39.9685617,-82.8359105,268,360,12,3631,9.91462407050399,7.38088680804186,0.3304874690168
"224",28700,304,28700,"Kingsport-Bristol-Bristol, TN-VA","Kingsport-Bristol-Bristol, TN-VA Metro Area","M1",1,"G3110",5205840458,96136681,36.6041611,-82.4401446,45,12,4,471,2.54777070063694,9.55414012738854,0.849256900212314
"225",26580,170,26580,"Huntington-Ashland, WV-KY-OH","Huntington-Ashland, WV-KY-OH Metro Area","M1",1,"G3110",6546101845,91680146,38.3736912,-82.3851927,26,8,0,741,1.07962213225371,3.50877192982456,0
"226",27740,304,27740,"Johnson City, TN","Johnson City, TN Metro Area","M1",1,"G3110",2211413861,26142889,36.2506085,-82.3310257,3,11,0,349,3.15186246418338,0.859598853868195,0
"227",27260,300,27260,"Jacksonville, FL","Jacksonville, FL Metro Area","M1",1,"G3110",8293138571,1285729956,30.2371049,-81.7552353,211,272,52,2790,9.74910394265233,7.56272401433692,1.86379928315412
"228",29460,NA,29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL Metro Area","M1",1,"G3110",4653250695,553800050,27.9531147,-81.6927831,81,97,9,987,9.82776089159068,8.20668693009119,0.911854103343465
"229",17460,184,17460,"Cleveland-Elyria, OH","Cleveland-Elyria, OH Metro Area","M1",1,"G3110",5174470870,5132075101,41.760392,-81.7242168,235,263,20,4596,5.72236727589208,5.11314186248912,0.435161009573542
"230",16620,170,16620,"Charleston, WV","Charleston, WV Metro Area","M1",1,"G3110",4520564666,32465412,38.2832126,-81.4925567,100,10,0,1941,0.515198351365276,5.15198351365276,0
"231",16740,172,16740,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC Metro Area","M1",1,"G3110",13122824461,290855932,35.187295,-80.8674907,265,457,37,3921,11.6551900025504,6.75847997959704,0.943636827339964
"232",16700,NA,16700,"Charleston-North Charleston, SC","Charleston-North Charleston, SC Metro Area","M1",1,"G3110",6703756813,1488520869,33.0058308,-80.006109,154,98,2,1860,5.26881720430108,8.27956989247312,0.10752688172043
"233",15380,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","M1",1,"G3110",4053461568,2075804933,43.0443711,-78.7773351,91,176,2,2529,6.95927243969949,3.59826018189007,0.0790826413602214
"234",27780,306,27780,"Johnstown, PA","Johnstown, PA Metro Area","M1",1,"G3110",1782823041,13677375,40.5103124,-78.7104629,31,9,0,457,1.96936542669584,6.78336980306346,0
"235",27340,NA,27340,"Jacksonville, NC","Jacksonville, NC Metro Area","M1",1,"G3110",1975580950,370722552,34.7631087,-77.4994691,25,26,0,552,4.71014492753623,4.52898550724638,0
"236",12580,548,12580,"Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD Metro Area","M1",1,"G3110",6737902107,1304071479,39.304361,-76.5495009,596,1567,85,10868,14.4184762605815,5.48398969451601,0.782112624217887
"237",29540,NA,29540,"Lancaster, PA","Lancaster, PA Metro Area","M1",1,"G3110",2444495031,103535036,40.0419921,-76.250198,62,94,0,1039,9.04716073147257,5.96727622714148,0
"238",12100,428,12100,"Atlantic City-Hammonton, NJ","Atlantic City-Hammonton, NJ Metro Area","M1",1,"G3110",1439256827,300767732,39.469354,-74.6337584,41,133,6,732,18.1693989071038,5.60109289617486,0.819672131147541
"239",14460,148,14460,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area","M1",1,"G3110",9032882339,2654345192,42.517606,-71.0219925,1163,2464,213,16191,15.2183311716386,7.18300290284726,1.31554567352233
"240",11020,NA,11020,"Altoona, PA","Altoona, PA Metro Area","M1",1,"G3110",1361815246,3285511,40.4979217,-78.3106362,24,8,0,571,1.40105078809107,4.2031523642732,0
